x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.81250000,-31.17752075,-82.71455820,51.53703744,41.21614618,92.75318363
0.81250000,-28.24211121,-82.71455820,54.47244699,41.21614618,95.68859317
0.81250000,-29.54959869,-82.71455820,53.16495950,41.21614618,94.38110568
0.81250000,-31.84127808,-82.71455820,50.87328012,41.21614618,92.08942630
0.81250000,-31.67343140,-82.71455820,51.04112680,41.21614618,92.25727298
0.81250000,-35.12096405,-82.71455820,47.59359415,41.21614618,88.80974033
0.81250000,-23.44989777,-82.71455820,59.26466043,41.21614618,100.48080661
0.81250000,-26.88026428,-82.71455820,55.83429391,41.21614618,97.05044010
0.81250000,-30.48515320,-82.71455820,52.22940500,41.21614618,93.44555118
0.81250000,-37.05310822,-82.71455820,45.66144998,41.21614618,86.87759616
0.81250000,-22.02987671,-82.71455820,60.68468149,41.21614618,101.90082767
0.81250000,-32.63187408,-82.71455820,50.08268411,41.21614618,91.29883029
0.81250000,-28.88584137,-82.71455820,53.82871683,41.21614618,95.04486301
0.81250000,-30.25341034,-82.71455820,52.46114786,41.21614618,93.67729404
0.81250000,-28.41186523,-82.71455820,54.30269296,41.21614618,95.51883914
0.81250000,-27.94075012,-82.71455820,54.77380807,41.21614618,95.98995426
0.81250000,-27.78816223,-82.71455820,54.92639596,41.21614618,96.14254215
0.81250000,-23.56243134,-82.71455820,59.15212686,41.21614618,100.36827304
0.81250000,-30.29155731,-82.71455820,52.42300088,41.21614618,93.63914707
0.81250000,-22.51434326,-82.71455820,60.20021493,41.21614618,101.41636112
0.81250000,-25.87032318,-82.71455820,56.84423501,41.21614618,98.06038120
0.81250000,-28.31745148,-82.71455820,54.39710672,41.21614618,95.61325290
0.81250000,-26.15070343,-82.71455820,56.56385477,41.21614618,97.78000095
0.81250000,-25.69103241,-82.71455820,57.02352579,41.21614618,98.23967197
0.81250000,-25.14457703,-82.71455820,57.56998117,41.21614618,98.78612735
0.81250000,-27.35424042,-82.71455820,55.36031778,41.21614618,96.57646396
0.81250000,-26.58653259,-82.71455820,56.12802560,41.21614618,97.34417179
0.81250000,-27.08530426,-82.71455820,55.62925394,41.21614618,96.84540012
0.81250000,-29.11567688,-82.71455820,53.59888132,41.21614618,94.81502750
0.81250000,-20.44487000,-82.71455820,62.26968820,41.21614618,103.48583438
