x_elem2,fe_raw_meVatom,offset_meVatom,fe_offset_corrected_meVatom
0.87500000,-55.07707596,-84.88008919,29.80301323
0.87500000,-53.71809006,-84.88008919,31.16199913
0.87500000,-54.93307114,-84.88008919,29.94701805
0.87500000,-59.07297134,-84.88008919,25.80711784
0.87500000,-57.10363388,-84.88008919,27.77645531
0.87500000,-55.13238907,-84.88008919,29.74770012
0.87500000,-52.32954025,-84.88008919,32.55054893
0.87500000,-57.37543106,-84.88008919,27.50465813
0.87500000,-57.67107010,-84.88008919,27.20901909
0.87500000,-55.96303940,-84.88008919,28.91704979
0.87500000,-56.25677109,-84.88008919,28.62331810
0.87500000,-54.20732498,-84.88008919,30.67276420
0.87500000,-54.89397049,-84.88008919,29.98611870
0.90625000,-69.65780258,-89.00662843,19.34882585
0.90625000,-68.31693649,-89.00662843,20.68969194
0.90625000,-68.81093979,-89.00662843,20.19568864
0.90625000,-70.74975967,-89.00662843,18.25686876
0.90625000,-69.60916519,-89.00662843,19.39746324
0.90625000,-68.95017624,-89.00662843,20.05645219
0.90625000,-70.14036179,-89.00662843,18.86626664
0.90625000,-69.64731216,-89.00662843,19.35931626
0.90625000,-68.84050369,-89.00662843,20.16612474
0.90625000,-71.53081894,-89.00662843,17.47580949
0.90625000,-74.06473160,-89.00662843,14.94189683
0.90625000,-75.46758652,-89.00662843,13.53904191
0.90625000,-72.39675522,-89.00662843,16.60987321
0.90625000,-74.04661179,-89.00662843,14.96001664
0.90625000,-71.22468948,-89.00662843,17.78193895
0.90625000,-74.42235947,-89.00662843,14.58426896
0.90625000,-73.87208939,-89.00662843,15.13453904
0.90625000,-72.70956039,-89.00662843,16.29706803
0.90625000,-70.11842728,-89.00662843,18.88820115
0.90625000,-68.83859634,-89.00662843,20.16803209
0.90625000,-73.90928268,-89.00662843,15.09734574
0.90625000,-68.97687912,-89.00662843,20.02974931
0.90625000,-71.78449631,-89.00662843,17.22213212
0.90625000,-69.57292557,-89.00662843,19.43370286
0.90625000,-74.30124283,-89.00662843,14.70538560
0.90625000,-69.81992722,-89.00662843,19.18670121
0.90625000,-69.58818436,-89.00662843,19.41844407
0.90625000,-70.73545456,-89.00662843,18.27117387
0.90625000,-70.10030746,-89.00662843,18.90632096
0.90625000,-70.91283798,-89.00662843,18.09379045
0.90625000,-69.52619553,-89.00662843,19.48043290
0.90625000,-72.63708115,-89.00662843,16.36954728
0.90625000,-71.45929337,-89.00662843,17.54733506
0.90625000,-72.87836075,-89.00662843,16.12826768
0.90625000,-70.60956955,-89.00662843,18.39705888
0.90625000,-75.34933090,-89.00662843,13.65729753
0.90625000,-69.37074661,-89.00662843,19.63588182
0.90625000,-70.50848007,-89.00662843,18.49814836
0.90625000,-70.94812393,-89.00662843,18.05850450
0.90625000,-68.78614426,-89.00662843,20.22048417
0.90625000,-66.69282913,-89.00662843,22.31379930
0.90625000,-76.39265060,-89.00662843,12.61397782
0.90625000,-74.59878922,-89.00662843,14.40783921
0.90625000,-69.19050217,-89.00662843,19.81612626
0.90625000,-69.19431686,-89.00662843,19.81231157
0.90625000,-72.96133041,-89.00662843,16.04529802
0.90625000,-69.69404221,-89.00662843,19.31258622
0.90625000,-63.90142441,-89.00662843,25.10520402
0.90625000,-74.53012466,-89.00662843,14.47650376
0.90625000,-72.56555557,-89.00662843,16.44107286
0.90625000,-69.75889206,-89.00662843,19.24773637
0.90625000,-69.30685043,-89.00662843,19.69977800
0.90625000,-69.59199905,-89.00662843,19.41462938
0.90625000,-71.54417038,-89.00662843,17.46245805
0.90625000,-71.58231735,-89.00662843,17.42431108
0.90625000,-72.74866104,-89.00662843,16.25796739
0.93750000,-94.24924850,-93.13316767,-1.11608083
0.93750000,-90.64149857,-93.13316767,2.49166911
0.93750000,-93.65415573,-93.13316767,-0.52098806
0.93750000,-92.03481674,-93.13316767,1.09835093
0.93750000,-93.52731705,-93.13316767,-0.39414938
0.93750000,-89.58673477,-93.13316767,3.54643290
0.93750000,-94.18725967,-93.13316767,-1.05409200
0.93750000,-93.80960464,-93.13316767,-0.67643697
0.93750000,-93.63317490,-93.13316767,-0.50000722
0.93750000,-90.26575089,-93.13316767,2.86741679
