x_elem2,fe_raw_meVatom,offset_meVatom,fe_offset_corrected_meVatom
0.87500000,-64.75424767,-89.31819431,24.56394664
0.87500000,-64.60452080,-89.31819431,24.71367351
0.87500000,-68.27712059,-89.31819431,21.04107372
0.87500000,-66.14851952,-89.31819431,23.16967479
0.87500000,-67.90614128,-89.31819431,21.41205302
0.87500000,-69.78392601,-89.31819431,19.53426830
0.87500000,-73.63772392,-89.31819431,15.68047038
0.87500000,-68.17030907,-89.31819431,21.14788524
0.87500000,-68.37725639,-89.31819431,20.94093791
0.87500000,-66.55764580,-89.31819431,22.76054851
0.87500000,-67.83843040,-89.31819431,21.47976390
0.87500000,-63.86446953,-89.31819431,25.45372478
0.87500000,-67.50559807,-89.31819431,21.81259624
0.87500000,-65.98067284,-89.31819431,23.33752147
0.87500000,-70.04427910,-89.31819431,19.27391521
0.87500000,-64.91827965,-89.31819431,24.39991466
0.87500000,-65.57726860,-89.31819431,23.74092571
0.87500000,-68.66908073,-89.31819431,20.64911357
0.87500000,-66.76173210,-89.31819431,22.55646220
0.87500000,-68.41826439,-89.31819431,20.89992992
0.87500000,-71.77615166,-89.31819431,17.54204265
0.87500000,-68.10736656,-89.31819431,21.21082774
0.87500000,-70.48487663,-89.31819431,18.83331767
0.87500000,-69.64564323,-89.31819431,19.67255107
0.87500000,-69.92030144,-89.31819431,19.39789287
0.87500000,-68.53556633,-89.31819431,20.78262798
0.87500000,-65.75465202,-89.31819431,23.56354228
0.87500000,-69.12493706,-89.31819431,20.19325725
0.87500000,-68.42207909,-89.31819431,20.89611522
0.87500000,-68.97807121,-89.31819431,20.34012309
0.87500000,-65.86813927,-89.31819431,23.45005504
0.87500000,-69.48637962,-89.31819431,19.83181468
0.87500000,-67.99769402,-89.31819431,21.32050029
0.87500000,-68.18938255,-89.31819431,21.12881175
0.87500000,-66.30587578,-89.31819431,23.01231853
0.87500000,-67.65627861,-89.31819431,21.66191570
0.87500000,-68.81022453,-89.31819431,20.50796977
0.87500000,-68.94946098,-89.31819431,20.36873332
0.87500000,-67.83556938,-89.31819431,21.48262492
0.87500000,-70.57738304,-89.31819431,18.74081126
0.87500000,-67.84415245,-89.31819431,21.47404186
0.87500000,-67.96336174,-89.31819431,21.35483257
0.87500000,-67.18611717,-89.31819431,22.13207713
0.87500000,-67.92712212,-89.31819431,21.39107219
0.87500000,-66.08080864,-89.31819431,23.23738567
0.87500000,-71.65694237,-89.31819431,17.66125194
0.87500000,-68.60613823,-89.31819431,20.71205608
0.87500000,-68.44782829,-89.31819431,20.87036601
0.87500000,-67.80314445,-89.31819431,21.51504985
0.87500000,-68.38679314,-89.31819431,20.93140117
0.87500000,-71.90299034,-89.31819431,17.41520396
0.87500000,-72.22247124,-89.31819431,17.09572307
0.87500000,-72.32928276,-89.31819431,16.98891155
0.87500000,-68.46213341,-89.31819431,20.85606090
0.87500000,-67.03257561,-89.31819431,22.28561870
0.87500000,-65.49811363,-89.31819431,23.82008067
0.87500000,-66.92194939,-89.31819431,22.39624492
0.87500000,-67.17371941,-89.31819431,22.14447490
0.87500000,-68.84169579,-89.31819431,20.47649852
0.90625000,-77.44967937,-92.92694447,15.47726509
0.90625000,-81.28631115,-92.92694447,11.64063332
0.90625000,-79.26738262,-92.92694447,13.65956185
0.90625000,-79.72228527,-92.92694447,13.20465920
0.90625000,-82.24380016,-92.92694447,10.68314431
0.90625000,-82.95619488,-92.92694447,9.97074959
0.90625000,-74.48756695,-92.92694447,18.43937752
0.90625000,-82.83412457,-92.92694447,10.09281990
0.90625000,-73.45759869,-92.92694447,19.46934578
0.90625000,-78.18400860,-92.92694447,14.74293587
0.90625000,-78.36616039,-92.92694447,14.56078408
0.90625000,-76.58278942,-92.92694447,16.34415505
0.90625000,-80.98018169,-92.92694447,11.94676277
0.90625000,-78.86779308,-92.92694447,14.05915139
0.90625000,-80.60061932,-92.92694447,12.32632515
