x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.87500000,-67.56758690,-89.31819431,21.75060741,25.61622915,47.36683655
0.87500000,-67.18993187,-89.31819431,22.12826244,25.61622915,47.74449158
0.87500000,-66.28870964,-89.31819431,23.02948467,25.61622915,48.64571381
0.87500000,-66.60819054,-89.31819431,22.71000377,25.61622915,48.32623292
0.87500000,-72.53432274,-89.31819431,16.78387157,25.61622915,42.40010071
0.87500000,-68.60804558,-89.31819431,20.71014873,25.61622915,46.32637787
0.87500000,-64.75424767,-89.31819431,24.56394664,25.61622915,50.18017579
0.87500000,-64.60452080,-89.31819431,24.71367351,25.61622915,50.32990265
0.87500000,-68.27712059,-89.31819431,21.04107372,25.61622915,46.65730286
0.87500000,-66.14851952,-89.31819431,23.16967479,25.61622915,48.78590394
0.87500000,-67.90614128,-89.31819431,21.41205302,25.61622915,47.02828217
0.87500000,-69.78392601,-89.31819431,19.53426830,25.61622915,45.15049744
0.87500000,-73.63772392,-89.31819431,15.68047038,25.61622915,41.29669953
0.87500000,-68.17030907,-89.31819431,21.14788524,25.61622915,46.76411439
0.87500000,-68.37725639,-89.31819431,20.94093791,25.61622915,46.55716706
0.87500000,-66.55764580,-89.31819431,22.76054851,25.61622915,48.37677765
0.87500000,-67.83843040,-89.31819431,21.47976390,25.61622915,47.09599305
0.87500000,-63.86446953,-89.31819431,25.45372478,25.61622915,51.06995392
0.87500000,-67.50559807,-89.31819431,21.81259624,25.61622915,47.42882538
0.87500000,-65.98067284,-89.31819431,23.33752147,25.61622915,48.95375062
0.87500000,-70.04427910,-89.31819431,19.27391521,25.61622915,44.89014435
0.87500000,-64.91827965,-89.31819431,24.39991466,25.61622915,50.01614380
0.87500000,-65.57726860,-89.31819431,23.74092571,25.61622915,49.35715485
0.87500000,-68.66908073,-89.31819431,20.64911357,25.61622915,46.26534272
0.87500000,-66.76173210,-89.31819431,22.55646220,25.61622915,48.17269135
0.87500000,-68.41826439,-89.31819431,20.89992992,25.61622915,46.51615906
0.87500000,-71.77615166,-89.31819431,17.54204265,25.61622915,43.15827180
0.87500000,-68.10736656,-89.31819431,21.21082774,25.61622915,46.82705689
0.87500000,-70.48487663,-89.31819431,18.83331767,25.61622915,44.44954682
0.87500000,-69.64564323,-89.31819431,19.67255107,25.61622915,45.28878022
0.87500000,-69.92030144,-89.31819431,19.39789287,25.61622915,45.01412201
0.87500000,-68.53556633,-89.31819431,20.78262798,25.61622915,46.39885712
0.87500000,-65.75465202,-89.31819431,23.56354228,25.61622915,49.17977143
0.87500000,-69.12493706,-89.31819431,20.19325725,25.61622915,45.80948639
0.87500000,-68.42207909,-89.31819431,20.89611522,25.61622915,46.51234437
0.87500000,-68.97807121,-89.31819431,20.34012309,25.61622915,45.95635224
0.87500000,-65.86813927,-89.31819431,23.45005504,25.61622915,49.06628419
0.87500000,-69.48637962,-89.31819431,19.83181468,25.61622915,45.44804383
0.87500000,-67.99769402,-89.31819431,21.32050029,25.61622915,46.93672944
0.87500000,-68.18938255,-89.31819431,21.12881175,25.61622915,46.74504090
0.87500000,-66.30587578,-89.31819431,23.01231853,25.61622915,48.62854767
0.87500000,-67.65627861,-89.31819431,21.66191570,25.61622915,47.27814484
0.87500000,-68.81022453,-89.31819431,20.50796977,25.61622915,46.12419892
0.87500000,-68.94946098,-89.31819431,20.36873332,25.61622915,45.98496247
0.87500000,-67.83556938,-89.31819431,21.48262492,25.61622915,47.09885407
0.87500000,-70.57738304,-89.31819431,18.74081126,25.61622915,44.35704041
0.87500000,-67.84415245,-89.31819431,21.47404186,25.61622915,47.09027100
0.87500000,-67.96336174,-89.31819431,21.35483257,25.61622915,46.97106171
0.87500000,-67.18611717,-89.31819431,22.13207713,25.61622915,47.74830628
0.87500000,-67.92712212,-89.31819431,21.39107219,25.61622915,47.00730134
0.87500000,-66.08080864,-89.31819431,23.23738567,25.61622915,48.85361481
0.87500000,-71.65694237,-89.31819431,17.66125194,25.61622915,43.27748108
0.87500000,-68.60613823,-89.31819431,20.71205608,25.61622915,46.32828522
0.87500000,-68.44782829,-89.31819431,20.87036601,25.61622915,46.48659516
0.87500000,-67.80314445,-89.31819431,21.51504985,25.61622915,47.13127900
0.87500000,-68.38679314,-89.31819431,20.93140117,25.61622915,46.54763032
0.87500000,-71.90299034,-89.31819431,17.41520396,25.61622915,43.03143311
0.87500000,-72.22247124,-89.31819431,17.09572307,25.61622915,42.71195222
0.87500000,-72.32928276,-89.31819431,16.98891155,25.61622915,42.60514069
0.87500000,-68.46213341,-89.31819431,20.85606090,25.61622915,46.47229004
0.87500000,-67.03257561,-89.31819431,22.28561870,25.61622915,47.90184784
0.87500000,-65.49811363,-89.31819431,23.82008067,25.61622915,49.43630982
0.87500000,-66.92194939,-89.31819431,22.39624492,25.61622915,48.01247407
0.87500000,-67.17371941,-89.31819431,22.14447490,25.61622915,47.76070405
0.87500000,-68.84169579,-89.31819431,20.47649852,25.61622915,46.09272767
0.90625000,-77.44967937,-92.92694447,15.47726509,25.92678462,41.40404971
0.90625000,-81.28631115,-92.92694447,11.64063332,25.92678462,37.56741794
0.90625000,-79.26738262,-92.92694447,13.65956185,25.92678462,39.58634647
0.90625000,-79.72228527,-92.92694447,13.20465920,25.92678462,39.13144382
0.90625000,-82.24380016,-92.92694447,10.68314431,25.92678462,36.60992893
0.90625000,-82.95619488,-92.92694447,9.97074959,25.92678462,35.89753421
0.90625000,-74.48756695,-92.92694447,18.43937752,25.92678462,44.36616214
0.90625000,-82.83412457,-92.92694447,10.09281990,25.92678462,36.01960452
0.90625000,-73.45759869,-92.92694447,19.46934578,25.92678462,45.39613040
0.90625000,-78.18400860,-92.92694447,14.74293587,25.92678462,40.66972049
0.90625000,-78.36616039,-92.92694447,14.56078408,25.92678462,40.48756870
0.90625000,-76.58278942,-92.92694447,16.34415505,25.92678462,42.27093967
0.90625000,-80.98018169,-92.92694447,11.94676277,25.92678462,37.87354740
0.90625000,-78.86779308,-92.92694447,14.05915139,25.92678462,39.98593601
0.90625000,-80.60061932,-92.92694447,12.32632515,25.92678462,38.25310977
0.90625000,-78.06861401,-92.92694447,14.85833046,25.92678462,40.78511508
0.90625000,-73.59111309,-92.92694447,19.33583138,25.92678462,45.26261600
0.90625000,-81.10797405,-92.92694447,11.81897042,25.92678462,37.74575504
